PERMNO,COMNAM,TICKER,Notes
34411,N R M CORP,NRM,Company name and Ticker updated on 1964-05-28
34438,NAPCO INDUSTRIES INC,NAP,Original record
34438,MASS MERCHANDISERS INC IN,MMS,Company name and Ticker updated on 1984-05-31
34439,FASHION TWO TWENTY INC,FTWO,Original record
34446,NAT NAST INC,NNT,Original record
34447,FAST FOOD OPERATORS INC,POPI,Original record
34454,NATIONAL ALFALFA DEHYDRAT & MLG,NFA,Original record
34462,NATIONAL BELLAS HESS INC,NB,Original record
34463,FEDERAL SCREW WKS,FSCR,Original record
34470,NATIONAL EQUIPTMENT RENT LTD,NER,Original record
34471,CAPITAL NATIONAL CORP,CPNC,Original record
34471,FEDERATED CAPITAL CORP,FCPL,Company name and Ticker updated on 1974-01-31
34489,NATIONAL BREWING CO MICH,NBW,Original record
34490,FEDERATED GROUP INC,FEGP,Original record
34497,NATIONAL PRESTO INDS INC,NPK,Original record
34498,FEDERATED GTY LIFE INS CO,FEDG,Original record
34498,FEDERATED GTY CORP,FDGC,Company name and Ticker updated on 1984-03-30
34498,FEDERATED GTY CORP,ALFA,Ticker updated on 1987-04-30
34498,ALFA CORP,ALFA,Company name updated on 1987-05-29
34518,NATIONAL INC,NCI,Original record
34518,NATIONAL RADIO INC,NCI,Company name updated on 1968-03-29
34519,FEDERATED INCOME & PRIV PLACE FD,FINC,Original record
34526,NATIONAL RES CORP,NRC,Original record
34527,FEDERATED INVESTORS INC,FINVB,Original record
34534,NATIONAL PETE CORP,NPT,Original record
34535,FEDERATED DEVELOPEMENT CORP,FDCK,Original record
34535,FEDERATED NATURAL RESOURCES CORP,FDCKB,Company name and Ticker updated on 1983-09-30
34535,FEDERATED NATURAL RESOURCES CORP,FNRB,Ticker updated on 1983-10-31
34535,FEDERATED NATURAL RESOURCES CORP,FNRC,Ticker updated on 1983-11-30
34542,NATIONAL TELEFILM ASSOC INC,NTV,Original record
34550,NATIONAL UNION ELECTRIC CORP,NUM,Original record
34551,FELD LEASING INC,FELD,Original record
34569,NATIONAL VIDEO CORP,NVD,Original record
34577,NATIONAL TRANSIT CO,NAT,Original record
34578,FERROFLUIDICS CORP,FERO,Original record
34585,NEDICKS STORES INC,NSI,Original record
34586,FERROVANADIUM CORP N L,FERVY,Original record
34586,FERROVANADIUM CORP N L,FERYV,Ticker updated on 1983-07-29
34586,GREAT AUSTRALIAN RES N L,GARSY,Company name and Ticker updated on 1985-09-30
34586,TRANS GLOBAL RESOURCES N L,GARSY,Company name updated on 1988-11-30
34586,TRANS GLOBAL RESOURCES N L,TGBRY,Ticker updated on 1989-09-29
34586,TRANS GLOBAL RESOURCES N L,TGBDY,Ticker updated on 1995-10-31
34586,TRANS GLOBAL RESOURCES N L,TGBR,Ticker updated on 1999-04-30
34586,TRANS GLOBAL INTERACTIVE LTD,TGBR,Company name updated on 1999-07-30
34593,NELLY DON INC,NEL,Original record
34594,FEY INDUSTRIES INC,FEYI,Original record
34606,NESTLE LE MUR CO,NMR,Original record
34607,FIAT S P A,FIATY,Original record
34614,NEW IDRIA MINING & CHEMICAL CO,NID,Original record
34614,NEW IDRIA INC,NID,Company name updated on 1975-11-28
34622,NEW JERSEY ZINC CO,NJZ,Original record
34623,FIBRONICS INTERNATIONAL INC,FBRX,Original record
34630,NEW MEXICO & ARIZ LD CO,NZ,Original record
34630,N Z CORP,NZ,Company name updated on 2000-06-30
34630,LIPID SCIENCES INC ARIZ,LIPD,Company name and Ticker updated on 2001-11-30
34631,FIDELITY CORP PA,FCPA,Original record
34631,FIDELCOR INC,FICR,Company name and Ticker updated on 1974-05-31
34649,NEW PROCESS CO,NOZ,Original record
34649,BLAIR CORP,BL,Company name and Ticker updated on 1989-04-28
34650,FIDELITY FEDERAL SVG & LN GLE CA,FFED,Original record
34657,NEW YORK AUCTION CO,NYA,Original record
34658,FIDELITY FED SVGS & LN ASSN PA,FFED,Original record
34658,DIVERSIFIED INVESTMENT GROUP INC,DING,Company name and Ticker updated on 1987-12-31
34665,NATIONAL ELEC WELDING MACH,NEW,Original record
34665,NEWCOR INC,NEW,Company name updated on 1969-05-29
34665,NEWCOR INC,NEWC,Ticker updated on 1991-12-31
34665,NEWCOR INC,NER,Ticker updated on 1999-05-28
34666,FIDELITY MEDICAL INC,FMSI,Original record
34666,NEOSTEM INC,NBS,Company name and Ticker updated on 2007-08-31
34666,CALADRIUS BIOSCIENCES INC,CLBS,Company name and Ticker updated on 2015-06-30
34666,LISATA THERAPEUTICS INC,LSTA,Company name and Ticker updated on 2022-09-30
34673,NEW PARK MINING CO,NKM,Original record
34673,NEWPARK RESOURCES INC,NKM,Company name updated on 1972-06-30
34673,NEWPARK RESOURCES INC,NP,Ticker updated on 1977-11-30
34673,NEWPARK RESOURCES INC,NPRS,Ticker updated on 1990-09-28
34673,NEWPARK RESOURCES INC,NR,Ticker updated on 1995-12-29
34673,N P K INTERNATIONAL INC,NPKI,Company name and Ticker updated on 2024-12-31
34674,FIDELITY OKLAHOMA INC,FDOK,Original record
34681,HARVEYS STORES INC,HVY,Original record
34681,NEXUS INDUSTRIES INC,NEX,Company name and Ticker updated on 1975-03-31
34682,FIDELITY UNION LIFE INSURANCE CO,FUNI,Original record
34702,NICKEL RIM MINES LTD,NIK,Original record
34703,FIDUCIARY & GENERAL CORP,FIDU,Original record
34710,NORFOLK SOUTHERN RAILWAY CO,NSR,Original record
34711,FIFE CORP,FIFE,Original record
34729,NOMA CORP,NOL,Original record
34730,FIFTH AVE CARDS INC,FIVE,Original record
34737,NORAMCO INC,NRM,Original record
34737,NORAMCO INC,NMC,Ticker updated on 1964-04-30
34738,FIFTH DIMENSION INC,FIVD,Original record
34745,NORTH AMERICAN ROYALTIES INC,NAR,Original record
34746,FIFTH THIRD BANCORP,FITB,Original record
34753,NORTH CANADIAN OILS LTD,NCD,Original record
34754,FIFTH 3RD BANK CINCINNATI OH,FITH,Original record
34761,NORTH PA RR CO,NPR,Original record
34788,NORTH RANKIN NICKEL MINES LTD,NRK,Original record
34789,MONTCALM VINTERS INC,MVIN,Original record
34796,NORTHEAST AIRLINES INC,NEA,Original record
34797,FILIGREE FOODS INC,FILI,Original record
34809,NOVO INDUSTRIAL CORP,NOV,Original record
34809,NOVO CORP,NOV,Company name updated on 1969-04-30
34809,NOVO CORP,NOVO,Ticker updated on 1983-04-29
34810,FILMTEC CORP,FTEC,Original record
34817,NUCLEAR CORP AMER,NUE,Original record
34817,NUCOR CORP,NUE,Company name updated on 1972-01-31
34818,FILTERTEK INC,FILT,Original record
34818,FILTERTEK INC,FTK,Ticker updated on 1986-12-31
34818,FILTERTEK INC NEW,FTK,Company name updated on 1994-06-30
34818,SCHAWK INC,SGK,Company name and Ticker updated on 1995-01-31
34825,OAK MANUFACTURING CO,OAK,Original record
34825,OAK ELECTRO NETICS INC,OAK,Company name updated on 1964-04-30
34825,OAK ELECTRO NETICS INC,OEN,Ticker updated on 1967-05-31
34825,OAK INDUSTRIES INC,OAK,Company name and Ticker updated on 1972-05-31
34826,FINAL TEST INC,FNLT,Original record
34833,OCCIDENTAL PETROLEUM CORP,OXY,Original record
34834,FINALCO GROUP INC,FLCO,Original record
34841,OGDEN CORP,OG,Original record
34841,COVANTA ENERGY CORP,COV,Company name and Ticker updated on 2001-03-30
34842,FINANCIAL INC,FINL,Original record
34868,OHIO BRASS CO,OHS,Original record
34869,GOLDEN UNITED INVESTMENT CO,GUIN,Original record
34869,ILEX CORP,ILEX,Company name and Ticker updated on 1973-07-31
34869,FINANCIAL INDUSTRIES CORP,FNIN,Company name and Ticker updated on 1976-05-28
34876,OLD TOWN CORP,OLD,Original record
34877,FINANCIAL INSTITUTION SVCS INC,FISI,Original record
34884,O OKIEP COPPER LTD,OKP,Original record
34885,FINANCIAL RESOURCES GROUP,FIRG,Original record
34892,OPELIKA MANUFACTURING CORP,OPK,Original record
34892,OPELIKA MANUFACTURING CORP,OPKM,Ticker updated on 1983-03-31
34893,FINANCIAL SECURITY GROUP INC,FINS,Original record
34893,FINANCIAL SECURITY GROUP INC,FINNS,Ticker updated on 1973-08-31
34905,RYAN CONSOLIDATED PETE CORP,RYN,Original record
34905,ORMAND INDUSTRIES INC,OMD,Company name and Ticker updated on 1968-04-30
34906,FINANCIAL SECURITY S & L ASSO FL,FSSLA,Original record
34913,O SULLIVAN RUBR CORP,OSL,Original record
34913,O SULLIVAN CORP,OSL,Company name updated on 1971-01-29
34921,OVERSEAS SECURITIES INC,OVU,Original record
34921,INTERWEST CORP,IWC,Company name and Ticker updated on 1985-08-30
34922,FINE ART ACQUISTIONS LTD,FAAA,Original record
34922,DYANSEN CORP,DYAN,Company name and Ticker updated on 1987-08-31
34936,NETWORK1 SECURITY SOLUTIONS,NSSI,Original record
34936,NETWORK 1 TECHNOLOGIES INC,NTIP,Company name and Ticker updated on 2014-11-28
34937,CURTIS INTERNATIONAL LTD,CURTF,Original record
34937,CURTIS INTERNATIONAL LTD,CURT,Ticker updated on 1999-03-31
34938,SOCIETE EUROPEENNE DE COMM SA,SECAY,Original record
34939,SOCIETE EUROPEENNE DE COMM SA,SECBY,Original record
34948,OXFORD MANUFACTURING INC,OXM,Original record
34948,OXFORD INDUSTRIES INC,OXM,Company name updated on 1967-05-31
34956,PLUME & ATWOOD MANUFACTURING CO,PLW,Original record
34956,PLUME & ATWOOD INDUSTRIES INC,PLW,Company name updated on 1966-06-30
34956,P & A INDUSTRIES INC,PLW,Company name updated on 1970-07-31
34964,JEFFERSON LAKE ASBESTOS CORP,JKA,Original record
34964,PACIFIC ASBESTOS CORP,PAB,Company name and Ticker updated on 1964-05-28
34965,FINGERHUT CORP,FING,Original record
34972,PACIFIC CLAY PRODS CO,PCP,Original record
34972,PACIFIC HOLDING CORP,PHC,Company name and Ticker updated on 1969-07-31
34973,FINGERMATRIX INC,FINX,Original record
34980,PACIFIC NORTHWEST BELL TEL CO,PNB,Original record
34981,FINANCIAL NEWS NETWORK INC,FNNI,Original record
34981,DATA BROADCASTING CORP,DBCC,Company name and Ticker updated on 1992-06-30
34981,INTERACTIVE DATA CORP,IDCO,Company name and Ticker updated on 2001-06-29
34981,INTERACTIVE DATA CORP,IDC,Ticker updated on 2002-12-31
34999,PACIFIC PETROLEUMS LTD,PPE,Original record
34999,PACIFIC PETROLEUMS LTD,PP,Ticker updated on 1963-04-30
35000,PACIFIC NORTHN AIRLS,PNA,Original record
35019,PADDINGTON CORP,PJB,Original record
35020,FINNIGAN CORP,FNNG,Original record
35027,PAGE HERSEY TUBES LTD,PHT,Original record
35028,FIRECOM INC,FRCM,Original record
35035,PACKERS SUPERMARKETS,PKM,Original record
35036,FIRST & MERCHANTS CORP,FMCH,Original record
35043,PARKERSBURG AETNA CORP,PRR,Original record
35043,PACO INC,PRR,Company name updated on 1963-10-31
35044,FIRST ALABAMA BANCSHARES INC,FABC,Original record
35044,REGIONS FINANCIAL CORP,RGBK,Company name and Ticker updated on 1994-05-31
35044,REGIONS FINANCIAL CORP,RF,Ticker updated on 2002-05-31
35044,REGIONS FINANCIAL CORP NEW,RF,Company name updated on 2004-07-30
35051,PALL CORP,PPL,Original record
35051,PALL CORP,PLL,Ticker updated on 1972-12-29
35052,FIRST AMARILLO BANCORP TX,FAMA,Original record
35078,PANCOASTAL PETE CO,PPT,Original record
35078,PANCOASTAL INC,PPT,Company name updated on 1967-10-31
35079,FIRST AMERICAN BK PALM BEACH FL,FIAMA,Original record
35079,FIRST AMERICAN BK & TR FLA,FIAMA,Company name updated on 1982-11-30
35086,PANTEPEC OIL CO,PAN,Original record
35087,FIRST AMERICAN BK PALM BEACH FL,FIAMB,Original record
35087,FIRST AMERICAN BK & TR FLA,FIAMB,Company name updated on 1982-11-30
35094,PARK CHEMICAL CO,PAK,Original record
35095,AMERICAN NATIONAL BANK MD,ANBM,Original record
35107,PARK ELECTROCHEMICAL CORP,PKE,Original record
35107,PARK AEROSPACE CORP,PKE,Company name updated on 2019-07-31
35108,FIRST AMERICAN BK PALM BEACH FL,FIAM,Original record
35115,PARKER PEN CO,PKR,Original record
35115,MANPOWER INC NEW,MN,Company name and Ticker updated on 1986-02-28
35116,FIRST AMERN FED SVGS & LN ASSN,FAMF,Original record
35116,FIRST AMFED CORP,FAMF,Company name updated on 1987-06-30
35123,PARKER PEN CO,PKR,Original record
35124,FIRST AMERICAN FINANCIAL CORP,FAMR,Original record
35124,FIRST AMERICAN FINANCIAL CORP,FAF,Ticker updated on 1993-12-31
35124,FIRST AMERICAN CORP CALIF,FAF,Company name updated on 2000-05-31
35124,CORELOGIC INC,CLGX,Company name and Ticker updated on 2010-06-30
35131,PATO CONSOLIDATED GOLD DRDG LTD,PO,Original record
35131,PATO CONSOLIDATED GD DRDG LTD BC,PO,Company name updated on 1968-01-31
35131,PATO CONSOLIDATED GD DRDG LTD BE,PO,Company name updated on 1976-10-29
35132,FIRST AMERICAN FINANCIAL TX INC,FATX,Original record
35158,CHERRY BURRELL CORP,CHY,Original record
35158,PAXALL INC,PAX,Company name and Ticker updated on 1974-08-30
35158,PAXALL INC,PAXL,Ticker updated on 1977-07-29
35159,FIRST ARTISTS PRODTN LTD,FIRA,Original record
35166,HERCULES GALION PRODS INC,HSL,Original record
35166,PEABODY GALION CORP,PBD,Company name and Ticker updated on 1969-12-31
35166,PEABODY INTERNATIONAL CORP,PBD,Company name updated on 1976-11-30
35167,FIRST BANCORPORATION OHIO INC,FBOH,Original record
35167,FIRSTMERIT CORP,FMER,Company name and Ticker updated on 1995-03-31
35174,ELDER PEEL LTD,ELD,Original record
35174,PEEL ELDER LTD,PL,Company name and Ticker updated on 1964-01-31
35175,FIRST AMTENN CORP,FATN,Original record
35175,FIRST AMERICAN CORP TN,FATN,Company name updated on 1981-01-30
35175,FIRST AMERICAN CORP TN,FAM,Ticker updated on 1998-07-31
35182,PENN TRAFFIC CO,PNF,Original record
35183,FIRST BANCSHARES LA INC,FBLA,Original record
35190,CONSOLIDATED SUN RAY INC,CNL,Original record
35190,PENROSE INDS CORP,PNE,Company name and Ticker updated on 1964-10-30
35191,FIRST BANKSHARES TEXAS INC,FBTX,Original record
35203,PENTRON ELECTRS CORP,PEN,Original record
35203,PENTRON INDS INC,PEN,Company name updated on 1970-11-30
35203,KOALA TECHNOLOGIES CORP,KOA,Company name and Ticker updated on 1989-04-28
35203,ROTONICS MANUFACTURING INC,RMI,Company name and Ticker updated on 1992-12-31
35204,FIRST OF AMERICA BANK CORP,FABK,Original record
35204,FIRST OF AMERICA BANK CORP,FOA,Ticker updated on 1990-06-29
35211,SOUTH PENN OIL CO,SP,Original record
35211,PENNZOIL CO,PZL,Company name and Ticker updated on 1963-07-31
35211,PENNZOIL UNITED INC,PZL,Company name updated on 1968-04-30
35211,PENNZENERGY CO,PZE,Company name and Ticker updated on 1998-12-31
35238,PEP BOYS MANNY MOE & JACK,PBY,Original record
35239,FIRST BANKSHARES CORP SC,FBSH,Original record
35246,PEPSI COLA BOTTLING CO LI,PSL,Original record
35246,PEPCOM INDUSTRIES INC,PCI,Company name and Ticker updated on 1968-06-28
35254,PHILIPS ELECTRS & PHARM INDS,PHE,Original record
35254,PEPI INC,PHE,Company name updated on 1969-02-28
35262,PERFECT PHOTO INC,PFO,Original record
35263,FIRST CAPITAL CORP,FCAP,Original record
35263,TRUSTMARK CORP,TRMK,Company name and Ticker updated on 1990-03-30
35270,PEPPERELL MFG CO,PPR,Original record
35271,FIRST CAPITAL FINANCIAL CORP,FRST,Original record
35289,PERFECT CIRCLE CO,PEF,Original record
35297,PERMIAN CORP,PC,Original record
35298,NORTHWESTERN FINL INVS,NFIN,Original record
35298,FIRST CAROLINA INVS INC,FCAR,Company name and Ticker updated on 1979-07-31
35318,PERUVIAN OILS & MINERALS LTD,PVO,Original record
35319,FIRST CITY FEDERAL SVGS & LN FL,FCSL,Original record
35326,PHILLIPS SCREW CO,PSW,Original record
35326,PHILLIPS SCREW CO,PHSC,Ticker updated on 1972-12-29
35327,FIRST COINVESTORS INC,COIN,Original record
35334,PHOENIX STEEL CORP,PX,Original record
35335,FIRST COLONY LIFE INS CO,FCOL,Original record
35342,PIASECKI AIRCRAFT CORP,PIA,Original record
35350,PIERCE INDS INC,PGV,Original record
35350,PIERCE GOVERNOR INC,PGV,Company name updated on 1964-05-28
35351,FIRST COLUMBIA FINL CORP,FCLF,Original record
35369,TELECTRO IND CORP,TIC,Original record
35369,PILOT RADIO TELEVISION CORP,PTV,Company name and Ticker updated on 1967-05-31
35370,FIRST COMMERCE CORP NEW ORLEANS,FCOM,Original record
35377,PIONEER PLASTICS CORP,PPK,Original record
35378,COMMERCIAL BANKSTOCK,COBK,Original record
35378,FIRST COMMERCIAL CORP,FCLR,Company name and Ticker updated on 1983-08-31
35385,PITTSBURGH & LAKE ERIE RR CO,PLE,Original record
35386,FIRST CONNECTICUT BANCORP INC,FCBC,Original record
35393,PITTSBURGH RY CO,PRY,Original record
35393,PITTWAY CORP OLD,PRY,Company name updated on 1967-11-30
35394,FIRST CONTINENTAL LIFE GROUP INC,FCON,Original record
35406,PLASTIC MATLS & POLYMERS,PMI,Original record
35407,FIRST COMMERCIAL BANCORP,FCOB,Original record
35407,FIRST COMMERCIAL BANCORP INC,FCOB,Company name updated on 1990-06-29
35414,ELECTRONIC & MISSILE FACS INC,EMF,Original record
35414,PLAZA GROUP INC,PZG,Company name and Ticker updated on 1969-03-28
35415,FIRST CENTENNIAL CORP,FCLC,Original record
35422,INDUSTRIAL PLYWOOD CO INC,IDU,Original record
35422,PLY GEM INDUSTRIES INC,PGI,Company name and Ticker updated on 1968-07-30
35423,FIRST EASTERN BANK N A PA,FEBC,Original record
35423,FIRST EASTERN CORP PA,FEBC,Company name updated on 1982-08-31
35430,PNEUMATIC SCALE CORP,PNU,Original record
35431,AMERICAN PIONEER CORP,APIO,Original record
35431,FIRST FIDELITY S & L ASSOC FL,APIO,Company name updated on 1982-11-30
35431,AMERICAN PIONEER SAVINGS BANK,APIO,Company name updated on 1985-07-31
35431,AMERICAN PIONEER INC,APIO,Company name updated on 1988-10-31
35449,POLARAD ELECTRONICS CORP,POD,Original record
35450,FIRST FEDERAL SVGS & LN ASSOC FL,FFWH,Original record
35457,POLORON PRODUCTS INC,POL,Original record
35458,FIRST FEDERAL SVGS & LN ASSN TX,FFAT,Original record
35465,POLYMER CORP,PLM,Original record
35466,FIRST DATA MGMT CO INC,FDMC,Original record
35473,POLYCAST CORP,PCC,Original record
35474,FIRST FED MICH DETROIT,FFOM,Original record
35474,FIRSTFED MICHIGAN CORP,FFOM,Company name updated on 1989-05-31
35481,POWDRELL & ALEXANDER INC,PDR,Original record
35482,FIRST FEDERAL SVGS & LN FT MYER,FFMY,Original record
35502,POWER CORP CDA LTD,POW,Original record
35503,FIRST FED SVGS & LN ASSN CHARLES,FFCH,Original record
35503,FIRST FINANCIAL HOLDINGS INC,FFCH,Company name updated on 1988-06-30
35510,PRAIRIE OIL RTYS LTD,POY,Original record
35511,FIRST FEDERAL SVGS & LN ASSN SC,FTSC,Original record
35511,FIRST SAVINGS BANK FSB SC,FTSC,Company name updated on 1990-12-31
35529,PRATT & LAMBERT INC,PM,Original record
35529,PRATT & LAMBERT UNITED INC,PM,Company name updated on 1994-08-31
35529,PRATT & LAMBERT UNITED INC,PLU,Ticker updated on 1994-12-30
35530,FIRST FEDERAL SAVINGS BANK CA,FFSB,Original record
35537,PRENTICE HALL INC,PTN,Original record
35538,FIRST FEDERAL BANK FSB NASHUA NH,FFBN,Original record
35545,PRECISIONWARE INC,PWR,Original record
35546,FIRST DATA RESOURCES INC,FDRI,Original record
35553,PRESIDENTIAL REALTY CORP,PDL,Original record
35553,PRESIDENTIAL REALTY CORP NEW,PDL,Company name updated on 1983-07-29
35554,FIRST EMPIRE STATE CORP,FEMP,Original record
35554,FIRST EMPIRE STATE CORP,FES,Ticker updated on 1988-03-31
35554,M & T BANK CORP,MTB,Company name and Ticker updated on 1998-06-30
35561,PRESIDENTIAL REALTY CORP,PDL,Original record
35561,PRESIDENTIAL REALTY CORP NEW,PDL,Company name updated on 1983-07-29
35588,PRESTON MINES LTD,PRS,Original record
35589,FIRST EXECUTIVE CORP DEL,FEXC,Original record
35596,PROCTOR SILEX CORP,PSX,Original record
35597,FIRST FARWEST CORP,FFWS,Original record
35609,PROPHET CO,PRP,Original record
35610,FIRST FEDERAL SVGS & LN ASSN OK,FFSC,Original record
35617,PROVIDENCE GAS CO,PVY,Original record
35617,PROVIDENCE ENERGY CORP,PVY,Company name updated on 1981-01-30
35625,PUERTO RICO TEL CO,PRT,Original record
35626,FIRST FEDERAL SVGS & LN ASSN MAD,FFSA,Original record
35626,FIRST FEDERAL SVGS FA CN,FFSA,Company name updated on 1984-11-30
35626,OMNIBANK CONNECTICUT INC MADISON,OMBK,Company name and Ticker updated on 1987-08-31
35633,PURITAN SPORTSWEAR CORP,PUR,Original record
35634,FIRST FEDERAL SVGS & LN ROANOKE,FFSL,Original record
35641,PYLE NATIONAL CO,PYL,Original record
35668,QUEBEC LITHIUM CORP,LIH,Original record
35669,FIRST FEDERATED LIFE INS CO,FFLI,Original record
35676,QUEBEC PWR CO,BPW,Original record
35677,FIRST FIDELITY INVESTMENT TRUST,FFITS,Original record
35684,RAMER INDS INC,RAI,Original record
35684,R A I INC,RAI,Company name updated on 1972-01-31
35685,FIRST FINANCIAL BANCORP OHIO,FFBC,Original record
35692,REINSURANCE INVESTMENT CORP,RIV,Original record
35692,R I C GROUP INC,RIV,Company name updated on 1963-04-30
35692,R I C INTERNATIONAL INDS I,RIV,Company name updated on 1969-08-29
35693,FIRST FINANCIAL SVGS & LN ASN WI,FFIN,Original record
35693,FIRST FINANCIAL SVGS & LN ASN WI,FFHC,Ticker updated on 1984-03-30
35693,FIRST FINANCIAL CORP WI,FFHC,Company name updated on 1984-04-30
35705,REEVES SOUNDCRAFT CORP,RSC,Original record
35705,REEVES INDS INC,RSC,Company name updated on 1963-05-31
35705,R S C INDS INC,RSC,Company name updated on 1971-05-28
